timestamp,product_id,price,competitor_price,visitors,stock,promotion,day_of_week,hour,season,sales
2024-03-31 19:00:00,101,500.0,372.11,163,71,0,6,19,festive,16
2024-03-31 20:00:00,101,400.0,392.54,162,77,0,6,20,festive,11
2024-03-31 21:00:00,101,450.0,406.07,141,80,0,6,21,festive,8
2024-03-31 22:00:00,101,350.0,374.58,148,68,0,6,22,festive,13
2024-03-31 23:00:00,101,200.0,419.82,185,75,0,6,23,festive,23
2024-04-01 00:00:00,101,500.0,406.32,198,56,0,0,0,festive,9
2024-04-01 01:00:00,101,500.0,441.5,201,70,0,0,1,festive,7
2024-04-01 02:00:00,101,200.0,381.62,203,58,0,0,2,festive,44
2024-04-01 03:00:00,101,300.0,413.14,194,72,0,0,3,festive,18
2024-04-01 04:00:00,101,500.0,422.85,182,66,0,0,4,festive,10
2024-04-01 05:00:00,101,350.0,416.93,216,82,0,0,5,festive,21
2024-04-01 06:00:00,101,200.0,405.87,218,81,0,0,6,festive,34
2024-04-01 07:00:00,101,450.0,428.14,219,69,0,0,7,festive,18
2024-04-01 08:00:00,101,500.0,414.5,211,62,0,0,8,festive,12
2024-04-01 09:00:00,101,450.0,388.52,208,87,0,0,9,festive,15
2024-04-01 10:00:00,101,200.0,388.26,225,76,0,0,10,festive,43
2024-04-01 11:00:00,101,300.0,425.15,188,63,0,0,11,festive,16
2024-04-01 12:00:00,101,400.0,499.98,189,79,0,0,12,festive,7
2024-04-01 13:00:00,101,300.0,412.82,207,65,0,0,13,festive,18
2024-04-01 14:00:00,101,300.0,404.18,188,78,0,0,14,festive,21
2024-04-01 15:00:00,101,500.0,417.39,164,63,0,0,15,festive,11
2024-04-01 16:00:00,101,400.0,370.21,175,67,0,0,16,festive,13
2024-04-01 17:00:00,101,350.0,433.24,171,48,1,0,17,festive,17
2024-04-01 18:00:00,101,450.0,409.85,193,73,0,0,18,festive,17
2024-04-01 19:00:00,101,500.0,400.55,180,74,0,0,19,festive,8
2024-04-01 20:00:00,101,350.0,426.46,186,63,0,0,20,festive,18
2024-04-01 21:00:00,101,450.0,406.78,164,55,0,0,21,festive,13
2024-04-01 22:00:00,101,350.0,383.47,203,75,0,0,22,festive,19
2024-04-01 23:00:00,101,500.0,434.15,158,68,0,0,23,festive,4
2024-04-02 00:00:00,101,400.0,409.03,208,70,0,1,0,festive,13
2024-04-02 01:00:00,101,450.0,434.89,236,58,0,1,1,festive,19
2024-04-02 02:00:00,101,300.0,411.19,233,63,0,1,2,festive,26
2024-04-02 03:00:00,101,500.0,417.33,216,62,0,1,3,festive,19
2024-04-02 04:00:00,101,350.0,425.16,265,72,0,1,4,festive,19
2024-04-02 05:00:00,101,350.0,440.49,237,63,0,1,5,festive,25
2024-04-02 06:00:00,101,400.0,412.46,251,79,0,1,6,festive,19
2024-04-02 07:00:00,101,400.0,421.6,249,60,0,1,7,festive,18
2024-04-02 08:00:00,101,350.0,423.76,243,53,0,1,8,festive,28
2024-04-02 09:00:00,101,300.0,416.67,223,74,0,1,9,festive,19
2024-04-02 10:00:00,101,500.0,414.28,216,70,0,1,10,festive,11
2024-04-02 11:00:00,101,200.0,436.32,200,72,0,1,11,festive,30
2024-04-02 12:00:00,101,500.0,424.52,187,84,0,1,12,festive,5
2024-04-02 13:00:00,101,300.0,386.19,230,79,1,1,13,festive,26
2024-04-02 14:00:00,101,400.0,443.87,224,65,0,1,14,festive,14
2024-04-02 15:00:00,101,500.0,439.2,190,63,0,1,15,festive,9
2024-04-02 16:00:00,101,200.0,434.48,215,77,0,1,16,festive,32
2024-04-02 17:00:00,101,350.0,430.07,216,74,0,1,17,festive,19
2024-04-02 18:00:00,101,400.0,411.09,189,71,0,1,18,festive,12
2024-04-02 19:00:00,101,400.0,426.39,231,68,0,1,19,festive,21
2024-04-02 20:00:00,101,450.0,390.8,209,63,0,1,20,festive,15
2024-04-02 21:00:00,101,500.0,413.07,223,59,0,1,21,festive,17
2024-04-02 22:00:00,101,350.0,469.84,213,76,1,1,22,festive,20
2024-04-02 23:00:00,101,200.0,393.21,214,58,0,1,23,festive,39
2024-04-03 00:00:00,101,200.0,443.28,247,77,0,2,0,festive,39
2024-04-03 01:00:00,101,500.0,452.48,226,45,0,2,1,festive,13
2024-04-03 02:00:00,101,300.0,450.04,242,57,0,2,2,festive,31
2024-04-03 03:00:00,101,500.0,401.28,239,71,0,2,3,festive,20
2024-04-03 04:00:00,101,350.0,453.99,242,55,0,2,4,festive,30
2024-04-03 05:00:00,101,500.0,413.03,230,62,0,2,5,festive,16
2024-04-03 06:00:00,101,300.0,398.3,282,62,0,2,6,festive,37
2024-04-03 07:00:00,101,400.0,407.96,251,55,0,2,7,festive,9
2024-04-03 08:00:00,101,350.0,408.12,254,61,0,2,8,festive,21
2024-04-03 09:00:00,101,500.0,442.77,256,61,0,2,9,festive,9
2024-04-03 10:00:00,101,500.0,460.79,238,58,0,2,10,festive,13
2024-04-03 11:00:00,101,350.0,463.37,244,72,0,2,11,festive,19
2024-04-03 12:00:00,101,500.0,410.46,241,78,0,2,12,festive,13
2024-04-03 13:00:00,101,500.0,396.04,215,47,0,2,13,festive,17
2024-04-03 14:00:00,101,450.0,431.13,230,78,0,2,14,festive,20
2024-04-03 15:00:00,101,350.0,403.16,259,78,0,2,15,festive,25
2024-04-03 16:00:00,101,300.0,419.07,224,60,0,2,16,festive,27
2024-04-03 17:00:00,101,500.0,416.9,197,68,0,2,17,festive,15
2024-04-03 18:00:00,101,300.0,422.37,220,53,0,2,18,festive,21
2024-04-03 19:00:00,101,500.0,439.24,224,63,0,2,19,festive,15
2024-04-03 20:00:00,101,350.0,420.29,220,74,0,2,20,festive,21
2024-04-03 21:00:00,101,300.0,448.58,242,61,0,2,21,festive,24
2024-04-03 22:00:00,101,500.0,417.46,199,69,0,2,22,festive,6
2024-04-03 23:00:00,101,500.0,460.68,228,72,0,2,23,festive,8
2024-04-04 00:00:00,101,200.0,434.96,226,65,0,3,0,festive,27
2024-04-04 01:00:00,101,300.0,470.93,219,57,0,3,1,festive,24
2024-04-04 02:00:00,101,500.0,475.67,183,70,0,3,2,festive,10
2024-04-04 03:00:00,101,350.0,399.89,221,63,0,3,3,festive,26
2024-04-04 04:00:00,101,500.0,442.27,239,45,0,3,4,festive,11
2024-04-04 05:00:00,101,300.0,410.0,236,59,0,3,5,festive,18
2024-04-04 06:00:00,101,450.0,423.12,265,69,0,3,6,festive,18
2024-04-04 07:00:00,101,300.0,420.02,237,80,0,3,7,festive,37
2024-04-04 08:00:00,101,300.0,425.52,219,54,0,3,8,festive,17
2024-04-04 09:00:00,101,300.0,438.25,246,57,0,3,9,festive,23
2024-04-04 10:00:00,101,400.0,427.18,196,52,0,3,10,festive,18
2024-04-04 11:00:00,101,450.0,437.82,222,61,0,3,11,festive,16
2024-04-04 12:00:00,101,450.0,478.38,212,71,0,3,12,festive,16
2024-04-04 13:00:00,101,350.0,469.22,216,64,0,3,13,festive,16
2024-04-04 14:00:00,101,400.0,460.0,203,74,0,3,14,festive,11
2024-04-04 15:00:00,101,200.0,476.25,200,60,0,3,15,festive,38
2024-04-04 16:00:00,101,300.0,431.82,199,50,0,3,16,festive,28
2024-04-04 17:00:00,101,300.0,401.1,214,70,0,3,17,festive,22
2024-04-04 18:00:00,101,300.0,437.08,208,79,0,3,18,festive,31
2024-04-04 19:00:00,101,400.0,451.87,206,61,0,3,19,festive,17
2024-04-04 20:00:00,101,400.0,435.52,201,72,0,3,20,festive,20
2024-04-04 21:00:00,101,450.0,466.3,193,58,0,3,21,festive,4
2024-04-04 22:00:00,101,200.0,472.16,205,76,0,3,22,festive,29
2024-04-04 23:00:00,101,300.0,430.56,202,66,0,3,23,festive,18
2024-04-05 00:00:00,101,350.0,477.38,191,53,0,4,0,festive,17
2024-04-05 01:00:00,101,350.0,432.6,176,62,0,4,1,festive,17
2024-04-05 02:00:00,101,350.0,477.47,215,58,0,4,2,festive,17
2024-04-05 03:00:00,101,400.0,429.91,198,44,0,4,3,festive,17
2024-04-05 04:00:00,101,200.0,463.65,210,54,0,4,4,festive,34
2024-04-05 05:00:00,101,200.0,461.02,192,62,0,4,5,festive,38
2024-04-05 06:00:00,101,350.0,448.92,191,64,0,4,6,festive,18
2024-04-05 07:00:00,101,500.0,455.49,205,60,0,4,7,festive,7
2024-04-05 08:00:00,101,350.0,471.14,202,55,0,4,8,festive,19
2024-04-05 09:00:00,101,500.0,421.49,215,81,0,4,9,festive,13
2024-04-05 10:00:00,101,450.0,431.16,167,36,0,4,10,festive,9
2024-04-05 11:00:00,101,350.0,462.34,217,73,0,4,11,festive,16
2024-04-05 12:00:00,101,200.0,394.87,176,61,0,4,12,festive,39
2024-04-05 13:00:00,101,200.0,416.3,195,48,0,4,13,festive,19
2024-04-05 14:00:00,101,350.0,435.1,187,52,0,4,14,festive,21
2024-04-05 15:00:00,101,450.0,486.52,142,56,0,4,15,festive,10
2024-04-05 16:00:00,101,350.0,429.84,177,52,0,4,16,festive,16
2024-04-05 17:00:00,101,350.0,428.36,173,54,0,4,17,festive,18
2024-04-05 18:00:00,101,300.0,455.24,164,68,0,4,18,festive,15
2024-04-05 19:00:00,101,450.0,461.1,191,65,0,4,19,festive,12
2024-04-05 20:00:00,101,500.0,431.25,187,59,0,4,20,festive,7
2024-04-05 21:00:00,101,450.0,405.16,171,57,0,4,21,festive,14
2024-04-05 22:00:00,101,450.0,431.82,187,68,0,4,22,festive,10
2024-04-05 23:00:00,101,300.0,411.02,180,71,0,4,23,festive,15
2024-04-06 00:00:00,101,300.0,421.72,152,60,0,5,0,festive,18
2024-04-06 01:00:00,101,350.0,428.99,198,73,0,5,1,festive,16
2024-04-06 02:00:00,101,400.0,445.74,196,44,0,5,2,festive,11
2024-04-06 03:00:00,101,450.0,448.2,199,67,0,5,3,festive,14
2024-04-06 04:00:00,101,450.0,448.27,185,61,0,5,4,festive,10
2024-04-06 05:00:00,101,500.0,418.32,187,52,0,5,5,festive,14
2024-04-06 06:00:00,101,400.0,466.17,187,61,0,5,6,festive,20
2024-04-06 07:00:00,101,500.0,461.78,204,50,0,5,7,festive,10
2024-04-06 08:00:00,101,350.0,465.3,192,71,0,5,8,festive,19
2024-04-06 09:00:00,101,200.0,496.06,168,55,0,5,9,festive,32
2024-04-06 10:00:00,101,300.0,463.07,165,61,0,5,10,festive,15
2024-04-06 11:00:00,101,450.0,468.43,172,43,0,5,11,festive,11
2024-04-06 12:00:00,101,500.0,454.58,175,57,0,5,12,festive,12
2024-04-06 13:00:00,101,200.0,436.88,165,50,0,5,13,festive,34
2024-04-06 14:00:00,101,450.0,463.92,142,47,0,5,14,festive,14
2024-04-06 15:00:00,101,400.0,442.27,162,61,0,5,15,festive,8
2024-04-06 16:00:00,101,400.0,457.92,179,49,0,5,16,festive,11
2024-04-06 17:00:00,101,450.0,463.07,149,70,0,5,17,festive,6
2024-04-06 18:00:00,101,500.0,466.28,142,33,0,5,18,festive,8
2024-04-06 19:00:00,101,200.0,442.74,129,60,1,5,19,festive,37
2024-04-06 20:00:00,101,200.0,428.69,144,70,0,5,20,festive,14
2024-04-06 21:00:00,101,350.0,441.78,171,48,0,5,21,festive,10
2024-04-06 22:00:00,101,200.0,460.86,170,68,0,5,22,festive,24
2024-04-06 23:00:00,101,300.0,463.59,146,46,0,5,23,festive,13
2024-04-07 00:00:00,101,400.0,431.34,180,61,0,6,0,festive,11
2024-04-07 01:00:00,101,450.0,434.57,186,68,0,6,1,festive,10
2024-04-07 02:00:00,101,200.0,463.35,203,44,1,6,2,festive,35
2024-04-07 03:00:00,101,300.0,459.19,194,49,0,6,3,festive,25
2024-04-07 04:00:00,101,500.0,452.26,183,41,0,6,4,festive,10
2024-04-07 05:00:00,101,400.0,449.04,199,45,0,6,5,festive,14
2024-04-07 06:00:00,101,450.0,468.53,195,56,0,6,6,festive,14
2024-04-07 07:00:00,101,500.0,452.3,197,39,0,6,7,festive,5
2024-04-07 08:00:00,101,500.0,427.13,190,45,0,6,8,festive,9
2024-04-07 09:00:00,101,300.0,459.79,203,56,0,6,9,festive,18
2024-04-07 10:00:00,101,350.0,438.67,174,56,0,6,10,festive,15
2024-04-07 11:00:00,101,350.0,432.08,180,57,0,6,11,festive,15
2024-04-07 12:00:00,101,400.0,441.26,170,22,0,6,12,festive,11
2024-04-07 13:00:00,101,350.0,475.77,178,49,0,6,13,festive,16
2024-04-07 14:00:00,101,500.0,457.86,157,36,1,6,14,festive,13
2024-04-07 15:00:00,101,300.0,456.99,178,56,0,6,15,festive,13
2024-04-07 16:00:00,101,450.0,446.9,169,59,0,6,16,festive,16
2024-04-07 17:00:00,101,200.0,453.08,151,70,0,6,17,festive,23
2024-04-07 18:00:00,101,450.0,424.82,156,50,0,6,18,festive,10
2024-04-07 19:00:00,101,200.0,439.35,163,57,0,6,19,festive,32
2024-04-07 20:00:00,101,200.0,455.1,174,38,0,6,20,festive,21
2024-04-07 21:00:00,101,300.0,434.93,168,38,0,6,21,festive,16
2024-04-07 22:00:00,101,400.0,421.52,200,35,0,6,22,festive,17
2024-04-07 23:00:00,101,300.0,459.17,166,42,0,6,23,festive,16
2024-04-08 00:00:00,101,450.0,462.6,212,39,0,0,0,festive,13
2024-04-08 01:00:00,101,450.0,449.4,214,25,0,0,1,festive,22
2024-04-08 02:00:00,101,300.0,441.93,203,48,0,0,2,festive,14
2024-04-08 03:00:00,101,400.0,451.48,198,30,0,0,3,festive,15
2024-04-08 04:00:00,101,350.0,494.54,218,52,0,0,4,festive,18
2024-04-08 05:00:00,101,450.0,473.54,210,65,0,0,5,festive,19
2024-04-08 06:00:00,101,450.0,436.85,232,60,0,0,6,festive,22
2024-04-08 07:00:00,101,200.0,433.35,226,45,0,0,7,festive,35
2024-04-08 08:00:00,101,500.0,430.22,210,53,0,0,8,festive,15
2024-04-08 09:00:00,101,500.0,430.71,252,36,0,0,9,festive,10
2024-04-08 10:00:00,101,300.0,443.12,211,47,0,0,10,festive,24
2024-04-08 11:00:00,101,200.0,437.37,218,42,0,0,11,festive,39
2024-04-08 12:00:00,101,450.0,460.27,215,43,0,0,12,festive,23
2024-04-08 13:00:00,101,450.0,437.89,193,40,0,0,13,festive,13
2024-04-08 14:00:00,101,400.0,436.39,190,52,0,0,14,festive,15
2024-04-08 15:00:00,101,400.0,471.01,168,52,0,0,15,festive,13
2024-04-08 16:00:00,101,450.0,433.75,165,53,0,0,16,festive,10
2024-04-08 17:00:00,101,450.0,452.92,202,58,0,0,17,festive,15
2024-04-08 18:00:00,101,400.0,443.08,190,43,0,0,18,festive,7
2024-04-08 19:00:00,101,200.0,490.42,170,56,0,0,19,festive,31
2024-04-08 20:00:00,101,450.0,442.63,186,58,0,0,20,festive,11
2024-04-08 21:00:00,101,500.0,449.87,189,46,0,0,21,festive,6
2024-04-08 22:00:00,101,200.0,450.7,203,48,0,0,22,festive,42
2024-04-08 23:00:00,101,200.0,484.39,192,50,1,0,23,festive,61
2024-04-09 00:00:00,101,350.0,459.62,224,39,0,1,0,festive,17
2024-04-09 01:00:00,101,450.0,476.42,217,45,0,1,1,festive,14
2024-04-09 02:00:00,101,200.0,436.43,240,34,0,1,2,festive,32
2024-04-09 03:00:00,101,300.0,469.27,227,46,0,1,3,festive,21
2024-04-09 04:00:00,101,400.0,413.58,245,37,0,1,4,festive,24
2024-04-09 05:00:00,101,200.0,465.68,257,45,0,1,5,festive,44
2024-04-09 06:00:00,101,350.0,466.48,238,47,0,1,6,festive,17
2024-04-09 07:00:00,101,350.0,429.65,251,57,0,1,7,festive,24
2024-04-09 08:00:00,101,200.0,466.74,253,55,0,1,8,festive,51
2024-04-09 09:00:00,101,300.0,453.91,248,40,0,1,9,festive,29
2024-04-09 10:00:00,101,350.0,449.45,237,47,0,1,10,festive,26
2024-04-09 11:00:00,101,200.0,422.16,273,46,0,1,11,festive,40
2024-04-09 12:00:00,101,450.0,453.78,231,45,0,1,12,festive,18
2024-04-09 13:00:00,101,500.0,431.78,227,55,0,1,13,festive,16
2024-04-09 14:00:00,101,450.0,444.38,217,36,0,1,14,festive,17
2024-04-09 15:00:00,101,400.0,382.71,203,38,0,1,15,festive,19
2024-04-09 16:00:00,101,400.0,444.21,197,40,0,1,16,festive,9
2024-04-09 17:00:00,101,450.0,451.0,209,49,0,1,17,festive,10
2024-04-09 18:00:00,101,350.0,450.42,191,54,0,1,18,festive,18
2024-04-09 19:00:00,101,450.0,448.13,208,54,0,1,19,festive,20
2024-04-09 20:00:00,101,200.0,469.4,208,43,0,1,20,festive,37
2024-04-09 21:00:00,101,400.0,472.29,200,47,0,1,21,festive,13
2024-04-09 22:00:00,101,500.0,464.67,202,54,0,1,22,festive,9
2024-04-09 23:00:00,101,450.0,434.78,211,40,0,1,23,festive,19
2024-04-10 00:00:00,101,350.0,454.2,218,30,0,2,0,festive,14
2024-04-10 01:00:00,101,450.0,466.52,231,24,0,2,1,festive,20
2024-04-10 02:00:00,101,200.0,490.32,229,58,0,2,2,festive,38
2024-04-10 03:00:00,101,500.0,456.66,217,33,0,2,3,festive,9
2024-04-10 04:00:00,101,300.0,431.62,248,59,0,2,4,festive,23
2024-04-10 05:00:00,101,350.0,397.99,258,52,0,2,5,festive,27
2024-04-10 06:00:00,101,450.0,442.41,269,31,0,2,6,festive,24
2024-04-10 07:00:00,101,400.0,422.95,224,50,0,2,7,festive,24
2024-04-10 08:00:00,101,400.0,444.81,228,47,0,2,8,festive,19
2024-04-10 09:00:00,101,300.0,446.74,261,41,0,2,9,festive,31
2024-04-10 10:00:00,101,450.0,432.84,234,25,0,2,10,festive,14
2024-04-10 11:00:00,101,450.0,450.41,242,29,0,2,11,festive,19
2024-04-10 12:00:00,101,500.0,470.37,246,47,0,2,12,festive,14
2024-04-10 13:00:00,101,450.0,434.32,212,30,0,2,13,festive,15
2024-04-10 14:00:00,101,400.0,467.68,221,30,0,2,14,festive,14
2024-04-10 15:00:00,101,400.0,441.96,225,31,0,2,15,festive,17
2024-04-10 16:00:00,101,300.0,414.28,223,21,0,2,16,festive,22
2024-04-10 17:00:00,101,200.0,445.33,207,43,0,2,17,festive,42
2024-04-10 18:00:00,101,300.0,433.6,185,34,0,2,18,festive,17
2024-04-10 19:00:00,101,200.0,438.56,229,47,0,2,19,festive,47
2024-04-10 20:00:00,101,300.0,413.29,210,57,0,2,20,festive,21
2024-04-10 21:00:00,101,400.0,429.96,209,30,0,2,21,festive,16
2024-04-10 22:00:00,101,400.0,444.06,221,49,0,2,22,festive,19
2024-04-10 23:00:00,101,350.0,453.17,213,39,0,2,23,festive,15
2024-04-11 00:00:00,101,500.0,487.48,196,28,0,3,0,festive,9
2024-04-11 01:00:00,101,400.0,401.39,242,41,0,3,1,festive,23
2024-04-11 02:00:00,101,500.0,436.92,226,17,1,3,2,festive,17
2024-04-11 03:00:00,101,200.0,446.25,241,42,0,3,3,festive,38
2024-04-11 04:00:00,101,400.0,442.07,232,37,0,3,4,festive,21
2024-04-11 05:00:00,101,500.0,392.49,229,35,0,3,5,festive,16
2024-04-11 06:00:00,101,400.0,438.68,228,48,0,3,6,festive,13
2024-04-11 07:00:00,101,400.0,450.33,220,34,0,3,7,festive,13
2024-04-11 08:00:00,101,300.0,432.97,235,47,0,3,8,festive,24
2024-04-11 09:00:00,101,200.0,429.97,228,30,0,3,9,festive,38
2024-04-11 10:00:00,101,450.0,462.68,249,28,0,3,10,festive,16
2024-04-11 11:00:00,101,400.0,429.1,206,31,0,3,11,festive,19
2024-04-11 12:00:00,101,300.0,460.79,237,40,0,3,12,festive,34
2024-04-11 13:00:00,101,300.0,425.69,169,48,1,3,13,festive,22
2024-04-11 14:00:00,101,500.0,406.06,194,44,0,3,14,festive,14
2024-04-11 15:00:00,101,500.0,432.1,204,12,0,3,15,festive,9
2024-04-11 16:00:00,101,400.0,450.52,210,33,0,3,16,festive,18
2024-04-11 17:00:00,101,350.0,425.04,196,37,0,3,17,festive,19
2024-04-11 18:00:00,101,300.0,442.83,199,40,0,3,18,festive,16
2024-04-11 19:00:00,101,200.0,447.4,183,23,0,3,19,festive,41
2024-04-11 20:00:00,101,400.0,442.67,195,35,0,3,20,festive,12
2024-04-11 21:00:00,101,350.0,450.77,183,42,0,3,21,festive,16
2024-04-11 22:00:00,101,350.0,450.22,218,61,0,3,22,festive,21
2024-04-11 23:00:00,101,350.0,475.86,225,28,0,3,23,festive,18
2024-04-12 00:00:00,101,400.0,429.69,179,59,0,4,0,festive,17
2024-04-12 01:00:00,101,350.0,366.31,198,38,0,4,1,festive,22
2024-04-12 02:00:00,101,450.0,413.71,180,44,0,4,2,festive,13
2024-04-12 03:00:00,101,200.0,387.97,192,22,0,4,3,festive,32
2024-04-12 04:00:00,101,450.0,432.77,205,22,0,4,4,festive,21
2024-04-12 05:00:00,101,350.0,426.09,203,34,1,4,5,festive,20
2024-04-12 06:00:00,101,450.0,446.73,206,31,0,4,6,festive,8
2024-04-12 07:00:00,101,500.0,440.49,215,40,0,4,7,festive,15
2024-04-12 08:00:00,101,200.0,444.25,205,49,0,4,8,festive,42
2024-04-12 09:00:00,101,200.0,432.78,217,42,0,4,9,festive,41
2024-04-12 10:00:00,101,400.0,422.55,191,53,0,4,10,festive,12
2024-04-12 11:00:00,101,200.0,458.57,201,31,0,4,11,festive,27
2024-04-12 12:00:00,101,300.0,436.47,176,31,0,4,12,festive,25
2024-04-12 13:00:00,101,500.0,423.9,178,30,0,4,13,festive,12
2024-04-12 14:00:00,101,350.0,389.32,158,43,0,4,14,festive,14
2024-04-12 15:00:00,101,300.0,424.45,191,18,0,4,15,festive,22
2024-04-12 16:00:00,101,450.0,395.25,133,39,0,4,16,festive,14
2024-04-12 17:00:00,101,300.0,419.15,174,49,0,4,17,festive,20
2024-04-12 18:00:00,101,200.0,417.29,142,12,0,4,18,festive,39
2024-04-12 19:00:00,101,450.0,463.26,179,42,0,4,19,festive,19
2024-04-12 20:00:00,101,350.0,449.03,165,35,0,4,20,festive,17
2024-04-12 21:00:00,101,400.0,415.58,161,38,0,4,21,festive,9
2024-04-12 22:00:00,101,400.0,445.21,179,27,0,4,22,festive,15
2024-04-12 23:00:00,101,400.0,427.74,168,43,0,4,23,festive,12
2024-04-13 00:00:00,101,500.0,407.21,174,29,0,5,0,festive,7
2024-04-13 01:00:00,101,350.0,412.76,183,39,0,5,1,festive,10
2024-04-13 02:00:00,101,500.0,401.55,173,27,0,5,2,festive,11
2024-04-13 03:00:00,101,200.0,413.12,190,45,0,5,3,festive,28
2024-04-13 04:00:00,101,400.0,427.7,192,35,0,5,4,festive,10
2024-04-13 05:00:00,101,350.0,416.1,196,24,0,5,5,festive,24
2024-04-13 06:00:00,101,400.0,420.04,218,33,0,5,6,festive,15
2024-04-13 07:00:00,101,500.0,428.85,190,35,0,5,7,festive,11
2024-04-13 08:00:00,101,400.0,412.25,188,27,0,5,8,festive,14
2024-04-13 09:00:00,101,300.0,413.14,178,22,0,5,9,festive,17
2024-04-13 10:00:00,101,450.0,398.91,187,31,0,5,10,festive,12
2024-04-13 11:00:00,101,200.0,445.05,188,14,0,5,11,festive,22
2024-04-13 12:00:00,101,200.0,391.07,182,38,0,5,12,festive,30
2024-04-13 13:00:00,101,350.0,410.31,169,58,0,5,13,festive,11
2024-04-13 14:00:00,101,450.0,400.73,138,29,0,5,14,festive,8
2024-04-13 15:00:00,101,350.0,378.14,129,28,0,5,15,festive,6
2024-04-13 16:00:00,101,300.0,415.26,134,29,0,5,16,festive,11
2024-04-13 17:00:00,101,200.0,415.03,140,22,0,5,17,festive,23
2024-04-13 18:00:00,101,200.0,421.46,147,47,0,5,18,festive,15
2024-04-13 19:00:00,101,500.0,431.9,153,15,0,5,19,festive,9
2024-04-13 20:00:00,101,200.0,429.97,130,22,0,5,20,festive,20
2024-04-13 21:00:00,101,450.0,413.3,135,41,0,5,21,festive,7
2024-04-13 22:00:00,101,300.0,408.47,169,40,0,5,22,festive,21
2024-04-13 23:00:00,101,500.0,423.53,155,23,0,5,23,festive,6
2024-04-14 00:00:00,101,400.0,405.36,163,36,0,6,0,festive,9
2024-04-14 01:00:00,101,200.0,419.5,188,48,0,6,1,festive,35
2024-04-14 02:00:00,101,200.0,438.12,173,23,0,6,2,festive,28
2024-04-14 03:00:00,101,300.0,429.14,206,28,0,6,3,festive,28
2024-04-14 04:00:00,101,500.0,437.7,193,35,0,6,4,festive,7
2024-04-14 05:00:00,101,300.0,388.71,201,30,0,6,5,festive,26
2024-04-14 06:00:00,101,500.0,437.43,211,16,0,6,6,festive,7
2024-04-14 07:00:00,101,200.0,424.68,178,24,0,6,7,festive,29
2024-04-14 08:00:00,101,450.0,389.21,194,25,0,6,8,festive,11
2024-04-14 09:00:00,101,350.0,406.85,215,26,0,6,9,festive,22
2024-04-14 10:00:00,101,350.0,433.09,216,26,0,6,10,festive,18
2024-04-14 11:00:00,101,400.0,375.18,181,30,0,6,11,festive,14
2024-04-14 12:00:00,101,300.0,401.07,174,17,0,6,12,festive,21
2024-04-14 13:00:00,101,450.0,376.03,184,25,0,6,13,festive,16
2024-04-14 14:00:00,101,350.0,406.82,150,44,0,6,14,festive,10
2024-04-14 15:00:00,101,350.0,402.46,168,32,0,6,15,festive,16
2024-04-14 16:00:00,101,450.0,427.09,158,35,0,6,16,festive,10
2024-04-14 17:00:00,101,500.0,439.67,151,36,0,6,17,festive,4
2024-04-14 18:00:00,101,200.0,406.23,170,20,0,6,18,festive,30
2024-04-14 19:00:00,101,350.0,389.57,162,22,0,6,19,festive,18
2024-04-14 20:00:00,101,350.0,443.61,159,32,1,6,20,festive,21
2024-04-14 21:00:00,101,300.0,401.64,175,30,0,6,21,festive,20
2024-04-14 22:00:00,101,300.0,421.2,181,32,0,6,22,festive,20
2024-04-14 23:00:00,101,300.0,424.47,178,26,0,6,23,festive,22
2024-04-15 00:00:00,101,200.0,387.33,214,31,0,0,0,normal,27
2024-04-15 01:00:00,101,350.0,362.96,190,17,0,0,1,normal,10
2024-04-15 02:00:00,101,350.0,405.33,201,18,0,0,2,normal,21
2024-04-15 03:00:00,101,400.0,416.51,217,49,0,0,3,normal,10
2024-04-15 04:00:00,101,450.0,425.76,222,29,0,0,4,normal,17
2024-04-15 05:00:00,101,350.0,381.29,208,28,0,0,5,normal,15
2024-04-15 06:00:00,101,350.0,384.06,214,34,0,0,6,normal,18
2024-04-15 07:00:00,101,350.0,386.69,201,36,0,0,7,normal,8
2024-04-15 08:00:00,101,200.0,410.22,235,26,0,0,8,normal,27
2024-04-15 09:00:00,101,500.0,406.65,208,17,0,0,9,normal,16
2024-04-15 10:00:00,101,500.0,353.55,229,30,0,0,10,normal,9
2024-04-15 11:00:00,101,350.0,397.55,221,21,0,0,11,normal,15
2024-04-15 12:00:00,101,350.0,375.0,182,27,0,0,12,normal,8
2024-04-15 13:00:00,101,200.0,387.12,223,11,0,0,13,normal,27
2024-04-15 14:00:00,101,500.0,390.38,168,29,0,0,14,normal,6
2024-04-15 15:00:00,101,450.0,426.85,192,48,0,0,15,normal,6
2024-04-15 16:00:00,101,500.0,393.52,179,45,1,0,16,normal,4
2024-04-15 17:00:00,101,350.0,375.73,185,38,0,0,17,normal,10
2024-04-15 18:00:00,101,200.0,387.68,181,24,0,0,18,normal,28
2024-04-15 19:00:00,101,450.0,429.43,170,23,0,0,19,normal,14
2024-04-15 20:00:00,101,450.0,386.43,164,18,0,0,20,normal,6
2024-04-15 21:00:00,101,350.0,402.2,177,31,0,0,21,normal,8
2024-04-15 22:00:00,101,350.0,348.93,185,16,0,0,22,normal,10
2024-04-15 23:00:00,101,450.0,369.42,181,21,1,0,23,normal,9
2024-04-16 00:00:00,101,450.0,407.95,221,25,0,1,0,normal,9
2024-04-16 01:00:00,101,200.0,382.86,222,20,0,1,1,normal,28
